證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16
055555,全新凱基9A購01,0,0,0,--,--,--,--, ,0.0,0.02,586,0.19,10,74.20,
055556,奇力新凱基98購03,0,0,0,--,--,--,--, ,0.0,0.18,100,0.19,10,82.50,
055557,華新科凱基97購01,"30,000",3,"8,800",0.29,0.30,0.29,0.30,+,0.12,0.14,100,0.16,10,156.50,
055558,大立光凱基97購08,0,0,0,--,--,--,--, ,0.0,0.89,100,0.91,10,"3,725.00",
055559,大立光凱基97購09,"30,000",2,"7,400",0.34,0.34,0.20,0.20,-,0.07,0.20,100,0.21,10,"3,725.00",
05555P,健策群益98售01,0,0,0,--,--,--,--, ,0.0,2.94,25,3.04,10,0.00,
055560,大立光凱基97購10,0,0,0,--,--,--,--, ,0.0,0.41,100,0.42,10,"3,725.00",
055561,奇鋐凱基97購01,"47,000",4,"11,740",0.26,0.27,0.22,0.22,X,0.0,0.17,100,0.18,10,28.75,
055562,欣興凱基97購06,0,0,0,--,--,--,--, ,0.0,0.22,100,0.23,10,28.40,
055563,智易凱基97購02,0,0,0,--,--,--,--, ,0.0,0.11,100,0.12,10,62.00,
055564,茂林凱基98購01,0,0,0,--,--,--,--, ,0.0,0.07,87,0.26,10,91.80,
055565,祥碩凱基97購01,"125,000",33,"223,420",1.92,2.02,1.33,1.33,-,0.69,1.19,85,1.26,10,684.00,
055566,台表科凱基97購03,"300,000",2,"44,000",0.15,0.15,0.14,0.14,-,0.01,0.07,100,0.10,10,69.80,
055567,訊芯凱基98購02,0,0,0,--,--,--,--, ,0.0,0.01,397,0.10,10,87.00,
055568,緯穎凱基97購02,"75,000",17,"157,850",2.10,2.15,1.85,1.85, ,0.0,1.56,65,1.58,10,661.00,
055569,聚陽統一98購01,"27,000",3,"6,770",0.31,0.31,0.23,0.23,+,0.07,0.16,10,0.26,10,113.50,
05556P,全新國票96售04,0,0,0,--,--,--,--, ,0.0,3.27,25,--,0,0.00,
055570,華通統一98購03,"35,000",1,"3,150",0.09,0.09,0.09,0.09,X,0.0,0.08,10,0.18,10,29.70,
055571,鴻海統一97購03,0,0,0,--,--,--,--, ,0.0,0.22,10,0.32,10,71.10,
055572,鴻海統一98購04,0,0,0,--,--,--,--, ,0.0,0.74,10,0.84,10,71.10,
055573,國巨統一97購06,"50,000",1,"13,000",0.26,0.26,0.26,0.26,X,0.0,0.14,50,0.23,10,290.50,
055574,美律統一97購01,0,0,0,--,--,--,--, ,0.0,0.17,10,0.27,10,125.00,
055575,華新科統一98購01,0,0,0,--,--,--,--, ,0.0,0.09,30,0.10,10,156.50,
055576,嘉晶統一98購01,0,0,0,--,--,--,--, ,0.0,1.71,10,--,0,49.50,
055577,晶技統一97購02,0,0,0,--,--,--,--, ,0.0,0.59,10,--,0,44.00,
055578,群創統一98購03,0,0,0,--,--,--,--, ,0.0,0.08,10,0.18,10,6.02,
055579,健策統一9A購01,"93,000",2,"29,550",0.31,0.32,0.31,0.32,+,0.02,0.32,28,0.34,70,149.50,
05557P,S&P500中信96售02,"10,000",1,"39,200",3.92,3.92,3.92,3.92,-,0.9,4.36,30,--,0,0.00,
055580,南茂統一97購01,0,0,0,--,--,--,--, ,0.0,0.16,10,0.26,10,25.50,
055581,和大元大97購04,0,0,0,--,--,--,--, ,0.0,0.06,100,0.07,10,90.60,
055582,亞德客元大97購01,"90,000",11,"103,040",1.20,1.25,0.88,0.88,+,0.07,0.87,100,0.88,10,399.50,
055583,國巨元大97購10,"60,000",3,"57,200",1.07,1.07,0.72,0.72,-,0.23,0.26,38,--,0,290.50,
055584,國巨元大97購11,"259,000",8,"113,280",0.55,0.55,0.37,0.37,-,0.17,0.25,20,--,0,290.50,
055585,國巨元大98購08,"10,000",1,"4,700",0.47,0.47,0.47,0.47,-,0.24,0.19,52,--,0,290.50,
055586,旺宏元大98購06,"5,000",1,"2,850",0.57,0.57,0.57,0.57,X,0.0,0.34,100,0.35,10,27.20,
055587,智邦元大97購02,"28,000",16,"60,820",2.07,2.33,2.07,2.16,+,0.44,1.77,100,1.80,10,163.00,
055588,瑞昱元大97購03,"260,000",22,"78,330",0.36,0.37,0.25,0.25,-,0.08,0.23,100,0.24,10,187.00,
055589,台光電元大98購04,"25,000",2,"21,900",0.93,0.93,0.84,0.84,+,0.08,0.73,100,0.75,10,104.50,
05558P,鴻海麥證96售01,"34,000",3,"144,000",4.12,4.35,4.12,4.35,+,0.36,4.80,10,4.89,10,0.00,
055590,聯發科元大98購02,"27,000",3,"9,670",0.35,0.36,0.35,0.36,X,0.0,0.36,20,--,0,320.00,
055591,全新元大98購01,"20,000",4,"7,140",0.36,0.36,0.35,0.36,+,0.1,0.09,111,0.19,10,74.20,
055592,奇力新元大97購07,0,0,0,--,--,--,--, ,0.0,0.22,100,0.23,10,82.50,
055593,華新科元大97購10,"115,000",11,"14,400",0.16,0.16,0.09,0.10,-,0.02,0.07,100,0.08,10,156.50,
055594,華新科元大98購02,"170,000",7,"152,100",0.87,0.96,0.79,0.79,-,0.03,0.54,100,0.55,10,156.50,
055595,宏達電元大98購02,"431,000",47,"114,510",0.36,0.36,0.17,0.17,-,0.2,0.08,35,0.38,5,27.00,
055596,新光金元大9B購02,"445,000",43,"114,650",0.29,0.29,0.24,0.25,-,0.04,0.23,100,0.24,10,8.03,
055597,禾伸堂元大98購02,"35,000",7,"28,360",0.82,0.89,0.77,0.77,+,0.06,0.57,100,0.59,10,88.50,
055598,欣興元大97購03,"71,000",8,"16,990",0.39,0.39,0.22,0.22,-,0.14,0.21,100,0.22,10,28.40,
055599,TPK元大97購01,0,0,0,--,--,--,--, ,0.0,0.14,100,0.15,10,37.00,
05559P,臺股指麥證96售01,0,0,0,--,--,--,--, ,0.0,15.00,499,--,0,0.00,
055600,致伸元大97購02,"100,000",1,"7,000",0.07,0.07,0.07,0.07,+,0.03,0.04,100,0.05,10,40.00,
055601,茂林元大97購03,"26,000",3,"13,640",0.57,0.57,0.37,0.37,-,0.26,0.25,35,0.35,10,91.80,
055602,康控元大97購03,"30,000",3,"3,000",0.10,0.10,0.10,0.10,-,0.06,0.05,40,0.09,10,97.70,
055603,超眾元大97購04,0,0,0,--,--,--,--, ,0.0,0.21,100,0.22,10,168.00,
055604,訊芯元大98購02,0,0,0,--,--,--,--, ,0.0,0.11,100,0.12,10,87.00,
055605,緯穎元大97購02,"346,000",31,"514,210",1.52,1.64,1.19,1.19,-,0.23,1.18,100,1.65,10,661.00,
055606,矽創元大97購01,"155,000",18,"57,150",0.42,0.42,0.25,0.25,-,0.16,0.25,100,0.26,10,123.00,
055607,華通康和97購01,0,0,0,--,--,--,--, ,0.0,0.15,10,0.16,10,29.70,
055608,華邦電康和97購01,0,0,0,--,--,--,--, ,0.0,0.11,10,0.13,10,12.50,
055609,旺宏國票99購01,"15,000",2,"2,950",0.19,0.20,0.19,0.20,+,0.01,0.12,25,0.22,10,27.20,
05560P,友達兆豐96售01,0,0,0,--,--,--,--, ,0.0,0.97,10,1.06,10,0.00,
055610,光磊國票98購01,0,0,0,--,--,--,--, ,0.0,0.07,25,0.17,10,16.85,
055611,燿華國票98購02,0,0,0,--,--,--,--, ,0.0,0.05,50,0.13,10,18.90,
055612,台光電國票97購04,"38,000",1,"22,800",0.60,0.60,0.60,0.60,+,0.19,0.42,25,0.46,10,104.50,
055613,全新國票98購01,"10,000",3,800,0.08,0.08,0.08,0.08,X,0.0,0.02,87,0.08,10,74.20,
055614,華新科國票97購02,"10,000",1,700,0.07,0.07,0.07,0.07,+,0.02,0.06,10,0.50,499,156.50,
055615,宏達電國票99購02,"10,000",1,"1,600",0.16,0.16,0.16,0.16,-,0.02,0.10,25,--,0,27.00,
055616,智原國票97購03,0,0,0,--,--,--,--, ,0.0,0.03,25,0.13,10,32.70,
055617,TPK國票98購04,0,0,0,--,--,--,--, ,0.0,0.10,25,0.11,10,37.00,
055618,麗豐國票98購01,0,0,0,--,--,--,--, ,0.0,0.22,25,0.32,10,165.50,
055619,同欣電國票98購02,"40,000",1,"21,200",0.53,0.53,0.53,0.53,+,0.14,0.28,25,0.30,10,107.50,
05561P,大立光兆豐96售02,"30,000",3,"32,000",1.05,1.10,1.05,1.10,-,0.18,1.41,10,1.42,10,0.00,
055620,樺漢國票98購01,0,0,0,--,--,--,--, ,0.0,0.49,25,0.52,10,165.00,
055621,國巨國泰98購03,"4,000",1,"1,520",0.38,0.38,0.38,0.38,X,0.0,0.34,10,--,0,290.50,
055622,群創國泰99購01,0,0,0,--,--,--,--, ,0.0,0.03,499,0.04,10,6.02,
055623,貿聯國泰99購01,0,0,0,--,--,--,--, ,0.0,0.25,10,0.26,10,153.50,
055624,聯發科富邦99購07,"340,000",19,"135,600",0.47,0.47,0.30,0.31,-,0.13,0.27,10,0.30,10,320.00,
055625,亞光富邦98購01,0,0,0,--,--,--,--, ,0.0,0.01,"1,395",0.10,10,62.00,
055626,力山永豐97購01,0,0,0,--,--,--,--, ,0.0,0.01,499,0.04,30,45.60,
055627,亞德客永豐97購02,0,0,0,--,--,--,--, ,0.0,0.52,499,0.53,30,399.50,
055628,旺宏永豐97購01,"70,000",4,"14,700",0.24,0.25,0.15,0.15,-,0.08,0.13,30,0.14,30,27.20,
055629,華新科永豐97購04,0,0,0,--,--,--,--, ,0.0,0.01,30,0.02,5,156.50,
05562P,鴻海元大96售16,"123,000",5,"453,910",3.61,4.02,3.59,4.02,+,0.77,4.04,100,4.13,10,0.00,
055630,聯詠永豐97購02,0,0,0,--,--,--,--, ,0.0,0.02,30,0.05,30,171.50,
055631,創意永豐98購01,"102,000",2,"10,200",0.10,0.10,0.10,0.10,X,0.0,0.09,30,0.10,30,181.50,
055632,群創永豐98購01,0,0,0,--,--,--,--, ,0.0,0.04,30,0.06,30,6.02,
055633,牧德永豐97購02,"30,000",2,"1,800",0.06,0.06,0.06,0.06,X,0.0,0.02,30,0.07,30,274.50,
055634,訊芯永豐97購02,0,0,0,--,--,--,--, ,0.0,0.01,327,0.04,30,87.00,
055635,緯穎永豐97購01,"78,000",6,"48,080",0.61,0.63,0.56,0.63,+,0.04,0.44,499,--,0,661.00,
055636,元油反元富97購02,0,0,0,--,--,--,--, ,0.0,7.75,50,8.00,10,22.59,
055637,亞德客元富97購01,"209,000",37,"273,730",1.26,1.35,1.13,1.13,X,0.0,1.03,25,--,0,399.50,
055638,上銀元富97購01,"23,000",3,"4,010",0.18,0.18,0.17,0.17,+,0.02,0.08,25,0.09,10,219.00,
055639,上銀元富97購02,"30,000",2,"12,900",0.51,0.51,0.39,0.39,-,0.08,0.24,25,0.25,10,219.00,
05563P,台積電元大97售07,0,0,0,--,--,--,--, ,0.0,2.66,499,2.76,10,0.00,
055640,鴻海元富97購03,0,0,0,--,--,--,--, ,0.0,0.18,25,--,0,71.10,
055641,鴻海元富97購04,"135,000",7,"43,050",0.43,0.44,0.27,0.27,-,0.13,0.27,15,--,0,71.10,
055642,廣宇元富97購01,"57,000",21,"22,520",0.43,0.43,0.38,0.38,+,0.08,0.37,25,--,0,16.30,
055643,宏碁元富97購01,0,0,0,--,--,--,--, ,0.0,0.02,25,0.07,19,13.50,
055644,致茂元富97購01,"93,000",11,"25,720",0.35,0.35,0.21,0.21,-,0.08,0.19,25,--,0,114.00,
055645,技嘉元富97購01,"163,000",4,"77,960",0.52,0.52,0.44,0.44,+,0.06,0.41,25,0.50,6,43.75,
055646,漢唐元富97購01,"15,000",3,"2,550",0.17,0.17,0.17,0.17,X,0.0,0.12,25,--,0,152.00,
055647,義隆元富97購01,"10,000",1,"3,200",0.32,0.32,0.32,0.32,-,0.04,0.27,25,0.28,10,75.00,
055648,可成元富97購01,"29,000",7,"10,530",0.36,0.37,0.36,0.37,+,0.12,0.29,25,--,0,187.00,
055649,華新科元富97購03,"127,000",13,"15,010",0.13,0.13,0.11,0.12,+,0.03,0.06,20,0.15,10,156.50,
05564P,玉晶光元大97售02,"471,000",43,"423,140",0.83,1.07,0.81,1.07,+,0.26,1.08,10,1.10,5,0.00,
055650,華新科元富98購01,"30,000",3,"4,300",0.14,0.15,0.14,0.14,+,0.03,0.07,30,0.20,1,156.50,
055651,富邦金元富97購01,"2,158,000",19,"428,980",0.22,0.23,0.14,0.14,-,0.01,0.13,37,0.20,10,38.05,
055652,聯詠元富01購01,"271,000",4,"156,720",0.62,0.62,0.51,0.51,-,0.14,0.47,25,0.49,25,171.50,
055653,聯詠元富01購02,"265,000",8,"161,300",0.62,0.62,0.50,0.50,-,0.12,0.49,25,0.51,25,171.50,
055654,景碩元富97購01,0,0,0,--,--,--,--, ,0.0,0.24,25,0.32,10,39.00,
055655,群創元富99購07,"10,000",1,500,0.05,0.05,0.05,0.05,-,0.01,0.06,1,0.12,20,6.02,
055656,新唐元富97購01,0,0,0,--,--,--,--, ,0.0,0.12,25,0.13,10,32.25,
055657,超眾元富97購02,"1,000",1,350,0.35,0.35,0.35,0.35,+,0.01,0.08,125,0.19,10,168.00,
055658,南電元富97購01,0,0,0,--,--,--,--, ,0.0,0.80,25,0.87,10,43.70,
055659,百和元富97購01,0,0,0,--,--,--,--, ,0.0,0.05,25,0.06,25,55.00,
05565P,鎧勝元大96售01,0,0,0,--,--,--,--, ,0.0,3.82,100,3.92,10,0.00,
055660,台光電兆豐97購01,0,0,0,--,--,--,--, ,0.0,0.20,10,0.21,10,104.50,
055661,亞德客中信98購01,"21,000",5,"5,120",0.24,0.25,0.19,0.19,+,0.03,0.16,10,0.17,10,0.00,
055662,上銀中信99購01,0,0,0,--,--,--,--, ,0.0,0.20,250,0.32,15,0.00,
055663,崇越中信97購01,"201,000",3,"24,210",0.21,0.21,0.12,0.12,-,0.03,0.11,30,0.12,230,0.00,
055664,和大群益98購02,0,0,0,--,--,--,--, ,0.0,0.11,25,0.12,10,90.60,
055665,亞德客群益97購01,"65,000",4,"36,750",0.56,0.57,0.54,0.57,+,0.17,0.42,25,0.44,10,399.50,
055666,鴻海群益97購05,"150,000",3,"6,000",0.04,0.04,0.04,0.04,-,0.05,0.03,25,0.04,10,71.10,
055667,致茂群益98購01,0,0,0,--,--,--,--, ,0.0,0.48,25,0.51,10,114.00,
055668,欣興群益97購01,0,0,0,--,--,--,--, ,0.0,0.14,25,0.15,10,28.40,
055669,緯穎群益97購02,"5,000",1,"6,150",1.23,1.23,1.23,1.23,+,0.16,0.84,25,0.90,10,661.00,
05566P,景碩永豐96售01,0,0,0,--,--,--,--, ,0.0,1.94,499,2.04,30,0.00,
055670,矽創群益98購02,0,0,0,--,--,--,--, ,0.0,0.38,25,0.48,10,123.00,
055671,世紀鋼群益97購01,"31,000",7,"122,930",4.07,4.07,3.62,3.62,+,0.01,3.42,25,3.52,10,83.60,
055672,國巨日盛97購02,"153,000",18,"67,160",0.41,0.48,0.28,0.28,-,0.08,0.16,25,0.25,10,290.50,
055673,旺宏日盛97購01,0,0,0,--,--,--,--, ,0.0,0.14,25,0.23,10,27.20,
055674,南港康和97購02,"147,000",4,"77,010",0.51,0.56,0.50,0.56,X,0.0,0.58,10,0.60,10,40.65,
055675,亞德客凱基97購02,"4,000",4,"1,480",0.40,0.40,0.34,0.34,+,0.09,0.28,100,0.29,10,399.50,
055676,亞德客凱基97購03,"8,000",2,"3,200",0.39,0.41,0.39,0.41,+,0.1,0.28,100,0.30,10,399.50,
055677,喬山凱基97購01,0,0,0,--,--,--,--, ,0.0,0.08,100,0.10,10,50.30,
055678,上銀凱基97購02,"20,000",1,"2,200",0.11,0.11,0.11,0.11, ,0.0,0.04,100,0.10,10,219.00,
055679,華通凱基99購01,"10,000",1,"1,300",0.13,0.13,0.13,0.13,+,0.01,0.12,1,0.18,10,29.70,
05567P,致伸群益96售01,0,0,0,--,--,--,--, ,0.0,2.78,25,2.88,10,0.00,
055680,美律凱基99購01,"5,000",1,"1,200",0.24,0.24,0.24,0.24,+,0.04,0.16,100,0.18,10,125.00,
055681,奇鋐凱基98購03,"170,000",1,"35,700",0.21,0.21,0.21,0.21,X,0.0,0.21,105,0.23,10,28.75,
055682,智原凱基98購02,0,0,0,--,--,--,--, ,0.0,0.04,100,0.10,10,32.70,
055683,晶技凱基99購01,"58,000",9,"33,790",0.62,0.64,0.46,0.47,-,0.09,0.50,5,0.53,10,44.00,
055684,京鼎凱基97購01,0,0,0,--,--,--,--, ,0.0,0.12,100,0.13,10,111.00,
055685,日月光凱基97購02,0,0,0,--,--,--,--, ,0.0,--,0,0.10,10,59.30,
055686,致伸凱基97購02,0,0,0,--,--,--,--, ,0.0,0.04,100,0.10,10,40.00,
055687,瀚宇博凱基97購01,"20,000",1,"8,000",0.40,0.40,0.40,0.40,+,0.05,0.27,100,0.28,10,31.55,
055688,力成凱基98購02,"6,000",1,"2,040",0.34,0.34,0.34,0.34,+,0.05,0.27,100,0.29,10,85.80,
055689,台郡凱基99購01,0,0,0,--,--,--,--, ,0.0,0.49,100,0.50,10,94.00,
05568P,台積電統一96售03,"41,000",4,"66,350",1.52,1.85,1.52,1.85,+,0.45,1.91,10,2.01,10,0.00,
055690,矽力凱基97購02,"20,000",2,"7,200",0.36,0.36,0.36,0.36,-,0.07,0.15,1,0.33,10,864.00,
055691,訊芯凱基97購02,"10,000",1,"1,000",0.10,0.10,0.10,0.10,X,0.0,0.03,100,0.10,10,87.00,
055692,緯穎凱基97購03,0,0,0,--,--,--,--, ,0.0,0.58,100,0.68,10,661.00,
055693,南茂凱基97購01,"360,000",1,"108,000",0.30,0.30,0.30,0.30,+,0.02,0.20,100,0.21,10,25.50,
055694,光罩國票98購01,"167,000",2,"66,030",0.48,0.48,0.39,0.39, ,0.0,0.30,25,0.33,10,24.15,
055695,大毅國票98購03,"30,000",2,"74,900",2.31,2.59,2.31,2.59,+,0.32,1.48,25,1.53,10,53.50,
055696,華新科國票98購01,0,0,0,--,--,--,--, ,0.0,0.03,50,0.12,10,156.50,
055697,牧德國票98購01,"162,000",15,"25,700",0.20,0.20,0.13,0.13,-,0.04,0.10,25,0.20,10,274.50,
055698,茂林國票98購03,"35,000",1,"11,900",0.34,0.34,0.34,0.34,-,0.12,0.12,87,0.26,10,91.80,
055699,康控國票97購04,"10,000",1,500,0.05,0.05,0.05,0.05,-,0.05,--,0,--,0,97.70,
05569P,漢唐統一97售01,0,0,0,--,--,--,--, ,0.0,1.49,10,1.59,10,0.00,
055700,緯穎國泰98購02,"129,000",25,"203,620",1.50,1.67,1.50,1.61,+,0.17,1.23,60,--,0,661.00,
055701,亞德客富邦99購01,"359,000",24,"169,850",0.44,0.51,0.41,0.41,+,0.06,0.37,10,0.40,10,399.50,
055702,美律富邦98購01,"3,000",1,270,0.09,0.09,0.09,0.09,X,0.0,0.05,10,0.09,10,125.00,
055703,緯穎富邦98購01,"211,000",21,"61,370",0.32,0.36,0.24,0.25,-,0.05,0.22,10,0.26,10,661.00,
055704,亞德客永豐97購04,0,0,0,--,--,--,--, ,0.0,0.11,30,0.12,30,399.50,
055705,微星永豐97購01,0,0,0,--,--,--,--, ,0.0,0.16,499,0.17,30,76.70,
055706,大立光永豐97購03,0,0,0,--,--,--,--, ,0.0,0.03,101,0.20,140,"3,725.00",
055707,聯鈞永豐98購01,"2,000",1,"1,100",0.55,0.55,0.55,0.55,+,0.17,0.42,499,0.43,30,59.00,
055708,茂林永豐97購02,0,0,0,--,--,--,--, ,0.0,--,0,0.13,30,91.80,
055709,深中小元大97購03,"50,000",4,"20,900",0.47,0.47,0.38,0.38,-,0.03,0.34,50,0.44,10,13.20,
05570P,聯發科統一96售04,0,0,0,--,--,--,--, ,0.0,6.15,10,6.65,10,0.00,
055710,亞德客元大97購03,"88,000",16,"62,030",0.66,0.79,0.54,0.55,-,0.03,0.53,100,0.54,10,399.50,
055711,上銀元大97購04,"32,000",5,"9,520",0.36,0.44,0.20,0.20,-,0.22,0.12,83,2.53,3,219.00,
055712,金寶元大97購02,"10,000",1,"3,400",0.34,0.34,0.34,0.34,+,0.04,0.21,100,0.22,10,10.50,
055713,國巨元大98購09,"30,000",1,"54,000",1.80,1.80,1.80,1.80,+,0.65,0.26,38,--,0,290.50,
055714,智邦元大97購03,"62,000",6,"79,790",1.21,1.41,1.21,1.23,+,0.19,1.01,100,1.03,10,163.00,
055715,智邦元大97購04,"12,000",2,"30,600",2.53,2.65,2.53,2.65,+,0.92,2.16,100,2.19,10,163.00,
055716,致茂元大97購01,"69,000",7,"42,610",0.87,0.87,0.50,0.50,-,0.1,0.48,100,0.49,10,114.00,
055717,聯發科元大97購19,0,0,0,--,--,--,--, ,0.0,0.10,100,0.11,10,320.00,
055718,可成元大97購02,"220,000",25,"58,420",0.29,0.30,0.25,0.25,-,0.03,0.24,199,--,0,187.00,
055719,可成元大97購03,"325,000",29,"159,950",0.51,0.53,0.44,0.44,-,0.08,0.40,10,0.41,10,187.00,
05571P,大立光統一96售03,"1,000",1,"3,790",3.79,3.79,3.79,3.79,+,0.24,3.79,10,3.89,10,0.00,
055720,宏達電元大97購05,"5,000",2,"1,730",0.35,0.35,0.33,0.33,+,0.04,0.02,499,--,0,27.00,
055721,聯詠元大97購04,"30,000",3,"6,700",0.22,0.23,0.22,0.23,+,0.03,0.16,100,0.17,10,171.50,
055722,聯鈞元大97購03,"79,000",14,"80,340",1.02,1.07,0.82,0.82,-,0.18,0.71,100,0.72,10,59.00,
055723,康控元大97購04,"5,000",1,650,0.13,0.13,0.13,0.13,X,0.0,0.02,87,0.07,10,97.70,
055724,祥碩元大97購03,"96,000",17,"319,760",3.64,3.72,2.82,2.84,-,0.26,1.80,5,--,0,684.00,
055725,嘉聯益元大98購03,0,0,0,--,--,--,--, ,0.0,0.25,100,0.26,10,24.20,
055726,台表科元大98購03,"42,000",4,"27,840",0.72,0.72,0.62,0.64,+,0.06,0.39,100,0.40,10,69.80,
055727,矽力元大97購02,"2,000",2,"2,320",1.26,1.26,1.06,1.06,-,0.63,0.23,23,1.03,10,864.00,
055728,緯穎元大97購03,"76,000",6,"78,770",1.08,1.08,0.93,0.93,+,0.04,0.74,100,0.75,10,661.00,
055729,金寶元富99購01,"428,000",19,"105,440",0.31,0.31,0.20,0.21,-,0.1,0.19,25,0.20,10,10.50,
05572P,群創統一96售02,0,0,0,--,--,--,--, ,0.0,1.54,10,1.64,10,0.00,
055730,建準元富97購02,"10,000",1,"2,800",0.28,0.28,0.28,0.28,X,0.0,0.23,25,0.24,10,33.10,
055731,美律元富97購01,0,0,0,--,--,--,--, ,0.0,0.24,25,0.25,10,125.00,
055732,全新元富9A購01,0,0,0,--,--,--,--, ,0.0,0.02,499,0.16,25,74.20,
055733,奇力新元富97購01,0,0,0,--,--,--,--, ,0.0,0.09,25,0.10,10,82.50,
055734,奇力新元富97購02,0,0,0,--,--,--,--, ,0.0,0.03,25,0.04,10,82.50,
055735,宏達電元富98購01,"965,000",18,"213,300",0.22,0.24,0.12,0.12,-,0.13,0.10,100,0.27,10,27.00,
055736,宏達電元富99購01,0,0,0,--,--,--,--, ,0.0,0.04,87,--,0,27.00,
055737,開發金元富97購01,0,0,0,--,--,--,--, ,0.0,0.11,25,--,0,7.93,
055738,玉山金元富97購01,"828,000",27,"759,680",0.97,1.12,0.77,0.80,-,0.48,0.78,10,2.20,80,25.20,
055739,健鼎元富97購01,"30,000",1,"6,300",0.21,0.21,0.21,0.21,+,0.01,0.16,25,0.60,8,93.10,
05573P,仁寶元富96售02,"260,000",32,"384,930",1.43,1.55,1.41,1.55,+,0.09,1.57,25,1.58,10,0.00,
055740,智易元富97購01,0,0,0,--,--,--,--, ,0.0,0.18,25,--,0,62.00,
055741,健策元富97購01,"100,000",1,"18,000",0.18,0.18,0.18,0.18,-,0.01,0.11,25,0.12,10,149.50,
055742,健策元富97購02,"70,000",7,"4,300",0.07,0.07,0.06,0.06, ,0.0,0.03,25,0.04,10,149.50,
055743,TPK元富98購01,0,0,0,--,--,--,--, ,0.0,0.08,25,0.09,10,37.00,
055744,茂林元富97購02,"90,000",11,"20,110",0.32,0.32,0.19,0.19,-,0.16,0.12,30,0.19,25,91.80,
055745,臻鼎元富97購01,"270,000",18,"21,600",0.07,0.09,0.06,0.06,-,0.01,0.05,35,0.06,10,87.80,
055746,同欣電元富97購01,0,0,0,--,--,--,--, ,0.0,0.14,25,0.15,10,107.50,
055747,康舒元富97購01,"28,000",3,"13,420",0.49,0.49,0.46,0.46,+,0.02,0.40,25,--,0,18.25,
055748,GIS元富97購01,"20,000",1,"3,000",0.15,0.15,0.15,0.15,X,0.0,0.10,25,--,0,73.80,
055749,智邦永昌9C購01,0,0,0,--,--,--,--, ,0.0,3.37,10,3.47,10,0.00,
05574P,英業達元富96售01,"239,000",28,"349,590",1.50,1.55,1.39,1.55,+,0.17,1.60,25,1.65,10,0.00,
055750,瑞昱永昌9C購01,0,0,0,--,--,--,--, ,0.0,2.31,10,2.41,10,0.00,
055751,南亞科永昌9C購01,0,0,0,--,--,--,--, ,0.0,0.57,10,0.67,10,0.00,
055752,臺股指永昌97購01,0,0,0,--,--,--,--, ,0.0,0.02,10,--,0,0.00,
055753,貿聯第一98購01,0,0,0,--,--,--,--, ,0.0,0.06,10,0.10,10,153.50,
055754,和大兆豐97購01,"51,000",6,"3,920",0.08,0.08,0.07,0.07,+,0.01,0.06,50,0.07,10,90.60,
055755,禾伸堂兆豐97購02,"146,000",4,"110,970",0.74,0.78,0.74,0.78,+,0.09,0.53,10,0.54,10,88.50,
055756,臺股指兆豐97購01,0,0,0,--,--,--,--, ,0.0,0.01,499,--,0,0.00,
055757,大成鋼群益99購01,"26,000",3,"7,020",0.27,0.27,0.27,0.27,-,0.03,0.23,25,0.25,10,28.05,
055758,旺宏群益97購01,"32,000",4,"16,060",0.59,0.59,0.49,0.49,-,0.04,0.34,25,0.44,10,27.20,
055759,技嘉群益98購02,"42,000",5,"18,540",0.46,0.46,0.40,0.40,-,0.04,0.36,25,0.40,10,43.75,
05575P,玉晶光元富96售01,"995,000",39,"1,731,520",1.39,1.85,1.39,1.78,+,0.28,1.86,25,--,0,0.00,
055760,新日興群益98購02,0,0,0,--,--,--,--, ,0.0,0.36,20,0.37,10,109.00,
055761,創意群益97購01,"6,000",1,"1,140",0.19,0.19,0.19,0.19,+,0.05,0.10,25,0.11,10,181.50,
055762,智伸科群益97購01,0,0,0,--,--,--,--, ,0.0,0.04,25,0.05,10,112.00,
055763,鎧勝群益97購01,"20,000",1,"2,600",0.13,0.13,0.13,0.13,X,0.0,0.08,25,0.09,10,31.00,
055764,臺股指群益97購02,0,0,0,--,--,--,--, ,0.0,0.20,5,--,0,0.00,
055765,臺股指群益97購03,0,0,0,--,--,--,--, ,0.0,0.11,5,--,0,0.00,
055766,臺股指群益97購04,0,0,0,--,--,--,--, ,0.0,0.01,396,--,0,0.00,
055767,臺股指群益97購05,0,0,0,--,--,--,--, ,0.0,--,0,--,0,0.00,
055768,臺股指群益97購06,"91,000",2,"3,700",0.10,0.10,0.04,0.04,+,0.03,0.03,499,0.04,59,0.00,
055769,智伸科中信97購01,0,0,0,--,--,--,--, ,0.0,0.01,327,0.02,10,0.00,
05576P,群創日盛99售02,"53,000",3,"57,120",1.02,1.19,1.02,1.19,-,0.01,1.17,25,1.21,1,0.00,
055770,欣興麥證97購01,"10,000",1,900,0.09,0.09,0.09,0.09,-,0.01,0.08,10,0.09,10,0.00,
055771,台積電日盛97購04,"1,432,000",30,"148,160",0.11,0.14,0.08,0.09,-,0.06,0.09,80,0.15,10,276.50,
055772,致茂凱基97購01,0,0,0,--,--,--,--, ,0.0,0.08,100,0.10,10,114.00,
055773,瑞昱凱基97購03,0,0,0,--,--,--,--, ,0.0,0.23,100,0.24,10,187.00,
